Period,Dimension,Org_Level,Org_Code,Org_Geog_Code,Org_Name,Measure,Measure_Description,Count_Of,Value
October 2018,BirthweightTermGroup2500,Provider,RWJ,,Stockport NHS Foundation Trust,Missing Value / Value outside reporting parameters,,Babies,*
October 2018,BirthweightTermGroup2500,Provider,RWJ,,Stockport NHS Foundation Trust,"Under 2,500g",,Babies,10
October 2018,BirthweightTermGroup2500,Provider,RWJ,,Stockport NHS Foundation Trust,Unknown,,Babies,*
October 2018,BMI,Provider,RWJ,,Stockport NHS Foundation Trust,Missing Value,,Women,35
October 2018,BMI,Provider,RWJ,,Stockport NHS Foundation Trust,Normal,,Women,130
October 2018,BMI,Provider,RWJ,,Stockport NHS Foundation Trust,Obese,,Women,60
October 2018,BMI,Provider,RWJ,,Stockport NHS Foundation Trust,Overweight,,Women,90
October 2018,BMI,Provider,RWJ,,Stockport NHS Foundation Trust,Underweight,,Women,10
October 2018,CigarettesPerDayAverage,Provider,RWJ,,Stockport NHS Foundation Trust,,,Average over women,7.6
October 2018,ComplexSocialFactorsInd,Provider,RWJ,,Stockport NHS Foundation Trust,Missing Value,Missing Value,Women,*
October 2018,ComplexSocialFactorsInd,Provider,RWJ,,Stockport NHS Foundation Trust,N,No,Women,305
October 2018,ComplexSocialFactorsInd,Provider,RWJ,,Stockport NHS Foundation Trust,Value outside reporting parameters,Value outside reporting parameters,Women,*
October 2018,ComplexSocialFactorsInd,Provider,RWJ,,Stockport NHS Foundation Trust,Y,Yes,Women,20
October 2018,DeliveryMethodBabyGroup,Provider,RWJ,,Stockport NHS Foundation Trust,Elective caesarean section,,Babies,45
October 2018,DeliveryMethodBabyGroup,Provider,RWJ,,Stockport NHS Foundation Trust,Emergency caesarean section,,Babies,45
October 2018,DeliveryMethodBabyGroup,Provider,RWJ,,Stockport NHS Foundation Trust,Instrumental,,Babies,30
October 2018,DeliveryMethodBabyGroup,Provider,RWJ,,Stockport NHS Foundation Trust,Missing Value / Value outside reporting parameters,,Babies,*
October 2018,DeliveryMethodBabyGroup,Provider,RWJ,,Stockport NHS Foundation Trust,Other,,Babies,*
October 2018,DeliveryMethodBabyGroup,Provider,RWJ,,Stockport NHS Foundation Trust,Spontaneous,,Babies,150
October 2018,DeprivationDecileAtBooking,Provider,RWJ,,Stockport NHS Foundation Trust,01 - Most deprived,,Women,40
October 2018,DeprivationDecileAtBooking,Provider,RWJ,,Stockport NHS Foundation Trust,02,,Women,25
October 2018,DeprivationDecileAtBooking,Provider,RWJ,,Stockport NHS Foundation Trust,03,,Women,25
October 2018,DeprivationDecileAtBooking,Provider,RWJ,,Stockport NHS Foundation Trust,04,,Women,45
October 2018,DeprivationDecileAtBooking,Provider,RWJ,,Stockport NHS Foundation Trust,05,,Women,25
October 2018,DeprivationDecileAtBooking,Provider,RWJ,,Stockport NHS Foundation Trust,06,,Women,30
October 2018,DeprivationDecileAtBooking,Provider,RWJ,,Stockport NHS Foundation Trust,07,,Women,40
October 2018,DeprivationDecileAtBooking,Provider,RWJ,,Stockport NHS Foundation Trust,08,,Women,25
October 2018,DeprivationDecileAtBooking,Provider,RWJ,,Stockport NHS Foundation Trust,09,,Women,35
October 2018,DeprivationDecileAtBooking,Provider,RWJ,,Stockport NHS Foundation Trust,10 - Least deprived,,Women,35
October 2018,DeprivationDecileAtBooking,Provider,RWJ,,Stockport NHS Foundation Trust,Missing value / Value outside reporting parameters,,Women,*
October 2018,DeprivationDecileAtBooking,Provider,RWJ,,Stockport NHS Foundation Trust,Pseudo postcode recorded (includes no fixed abode or resident overseas),,Women,*
October 2018,DeprivationDecileAtBooking,Provider,RWJ,,Stockport NHS Foundation Trust,"Resident elsewhere in the UK, Channel Islands or Isle of Man",,Women,*
October 2018,EthnicCategoryMotherGroup,Provider,RWJ,,Stockport NHS Foundation Trust,Any other ethnic group,,Women,5
October 2018,EthnicCategoryMotherGroup,Provider,RWJ,,Stockport NHS Foundation Trust,Asian or Asian British,,Women,20
October 2018,EthnicCategoryMotherGroup,Provider,RWJ,,Stockport NHS Foundation Trust,Black or Black British,,Women,*
October 2018,EthnicCategoryMotherGroup,Provider,RWJ,,Stockport NHS Foundation Trust,Missing Value / Value outside reporting parameters,,Women,*
October 2018,EthnicCategoryMotherGroup,Provider,RWJ,,Stockport NHS Foundation Trust,Mixed,,Women,10
October 2018,EthnicCategoryMotherGroup,Provider,RWJ,,Stockport NHS Foundation Trust,Not known,,Women,*
October 2018,EthnicCategoryMotherGroup,Provider,RWJ,,Stockport NHS Foundation Trust,Not Stated,,Women,*
October 2018,EthnicCategoryMotherGroup,Provider,RWJ,,Stockport NHS Foundation Trust,White,,Women,280
October 2018,GenitalTractTraumaticLesion,Provider,RWJ,,Stockport NHS Foundation Trust,Episiotomy,,Women,35
October 2018,GenitalTractTraumaticLesion,Provider,RWJ,,Stockport NHS Foundation Trust,Labial tear,,Women,35
October 2018,GenitalTractTraumaticLesion,Provider,RWJ,,Stockport NHS Foundation Trust,Other,,Women,*
October 2018,GenitalTractTraumaticLesion,Provider,RWJ,,Stockport NHS Foundation Trust,Perineal tear - first degree,,Women,25
October 2018,GenitalTractTraumaticLesion,Provider,RWJ,,Stockport NHS Foundation Trust,Perineal tear - second degree,,Women,50
October 2018,GenitalTractTraumaticLesion,Provider,RWJ,,Stockport NHS Foundation Trust,Perineal tear - third or fourth degree,,Women,5
October 2018,GenitalTractTraumaticLesion,Provider,RWJ,,Stockport NHS Foundation Trust,Vaginal wall tear,,Women,5
October 2018,GenitalTractTraumaticLesionGroup,Provider,RWJ,,Stockport NHS Foundation Trust,At least one trauma,,Women,130
October 2018,GenitalTractTraumaticLesionGroup,Provider,RWJ,,Stockport NHS Foundation Trust,Missing Value / Value outside reporting parameters,,Women,5
October 2018,GenitalTractTraumaticLesionGroup,Provider,RWJ,,Stockport NHS Foundation Trust,None,,Women,35
October 2018,GestAgeFormalAntenatalBookingGroup,Provider,RWJ,,Stockport NHS Foundation Trust,0 to 70 days,,Women,185
October 2018,GestAgeFormalAntenatalBookingGroup,Provider,RWJ,,Stockport NHS Foundation Trust,141+ days,,Women,30
October 2018,GestAgeFormalAntenatalBookingGroup,Provider,RWJ,,Stockport NHS Foundation Trust,71 to 90 days,,Women,80
October 2018,GestAgeFormalAntenatalBookingGroup,Provider,RWJ,,Stockport NHS Foundation Trust,91 to 140 days,,Women,25
October 2018,GestAgeFormalAntenatalBookingGroup,Provider,RWJ,,Stockport NHS Foundation Trust,Missing Value / Value outside reporting parameters,,Women,*
October 2018,GestationLengthBirth,Provider,RWJ,,Stockport NHS Foundation Trust,27 weeks and under,,Babies,*
October 2018,GestationLengthBirth,Provider,RWJ,,Stockport NHS Foundation Trust,28 to 31 weeks,,Babies,*
October 2018,GestationLengthBirth,Provider,RWJ,,Stockport NHS Foundation Trust,32 to 33 weeks,,Babies,*
October 2018,GestationLengthBirth,Provider,RWJ,,Stockport NHS Foundation Trust,34 to 36 weeks,,Babies,10
October 2018,GestationLengthBirth,Provider,RWJ,,Stockport NHS Foundation Trust,37 weeks,,Babies,20
October 2018,GestationLengthBirth,Provider,RWJ,,Stockport NHS Foundation Trust,38 weeks,,Babies,30
October 2018,GestationLengthBirth,Provider,RWJ,,Stockport NHS Foundation Trust,39 weeks,,Babies,95
October 2018,GestationLengthBirth,Provider,RWJ,,Stockport NHS Foundation Trust,40 weeks,,Babies,60
October 2018,GestationLengthBirth,Provider,RWJ,,Stockport NHS Foundation Trust,41 weeks,,Babies,45
October 2018,GestationLengthBirth,Provider,RWJ,,Stockport NHS Foundation Trust,42 weeks,,Babies,5
October 2018,GestationLengthBirth,Provider,RWJ,,Stockport NHS Foundation Trust,43 weeks and over,,Babies,*
October 2018,GestationLengthBirth,Provider,RWJ,,Stockport NHS Foundation Trust,Missing Value / Value outside reporting parameters,,Babies,*
October 2018,GestationLengthBirthGroup37,Provider,RWJ,,Stockport NHS Foundation Trust,< 37 weeks,,Babies,20
October 2018,GestationLengthBirthGroup37,Provider,RWJ,,Stockport NHS Foundation Trust,>= 37 weeks,,Babies,255
October 2018,GestationLengthBirthGroup37,Provider,RWJ,,Stockport NHS Foundation Trust,Missing Value / Value outside reporting parameters,,Babies,*
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RWJ,,Stockport NHS Foundation Trust,At a domestic address,,Babies,*
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RWJ,,Stockport NHS Foundation Trust,Consultant ward,,Babies,10
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RWJ,,Stockport NHS Foundation Trust,Consultant/GMP/midwife ward,,Babies,225
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RWJ,,Stockport NHS Foundation Trust,GMP ward,,Babies,*
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RWJ,,Stockport NHS Foundation Trust,"Midwifery unit, co-located with consultant obstetric unit",,Babies,35
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RWJ,,Stockport NHS Foundation Trust,"Midwifery unit, co-located with other non-obstetric consultant unit",,Babies,*
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RWJ,,Stockport NHS Foundation Trust,"Midwifery unit, stand alone",,Babies,*
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RWJ,,Stockport NHS Foundation Trust,"Midwifery unit, type not known",,Babies,*
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RWJ,,Stockport NHS Foundation Trust,Missing Value / Value outside reporting parameters,,Babies,*
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RWJ,,Stockport NHS Foundation Trust,None of the above,,Babies,*
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RWJ,,Stockport NHS Foundation Trust,Not known,,Babies,*
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RWJ,,Stockport NHS Foundation Trust,Other hospital or institution,,Babies,*
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RWJ,,Stockport NHS Foundation Trust,Private hospital,,Babies,*
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RWJ,,Stockport NHS Foundation Trust,Ward/unit without delivery facilities,,Babies,*
October 2018,PreviousCaesareanSectionsGroup,Provider,RWJ,,Stockport NHS Foundation Trust,At least one Caesarean,,Women,35
October 2018,PreviousCaesareanSectionsGroup,Provider,RWJ,,Stockport NHS Foundation Trust,"At least one Previous Birth, zero Caesareans",,Women,100
October 2018,PreviousCaesareanSectionsGroup,Provider,RWJ,,Stockport NHS Foundation Trust,Missing Value / Value outside reporting parameters,,Women,85
October 2018,PreviousCaesareanSectionsGroup,Provider,RWJ,,Stockport NHS Foundation Trust,Zero Previous Births,,Women,100
October 2018,PreviousLiveBirthsGroup,Provider,RWJ,,Stockport NHS Foundation Trust,1,,Women,95
October 2018,PreviousLiveBirthsGroup,Provider,RWJ,,Stockport NHS Foundation Trust,2,,Women,40
October 2018,PreviousLiveBirthsGroup,Provider,RWJ,,Stockport NHS Foundation Trust,3,,Women,5
October 2018,PreviousLiveBirthsGroup,Provider,RWJ,,Stockport NHS Foundation Trust,4,,Women,*
October 2018,PreviousLiveBirthsGroup,Provider,RWJ,,Stockport NHS Foundation Trust,5+,,Women,*
October 2018,PreviousLiveBirthsGroup,Provider,RWJ,,Stockport NHS Foundation Trust,Missing Value / Value outside reporting parameters,,Women,35
October 2018,PreviousLiveBirthsGroup,Provider,RWJ,,Stockport NHS Foundation Trust,No previous live births,,Women,140
October 2018,SkinToSkinContact1HourTerm,Provider,RWJ,,Stockport NHS Foundation Trust,Missing Value / Value outside reporting parameters,,Women,*
October 2018,SkinToSkinContact1HourTerm,Provider,RWJ,,Stockport NHS Foundation Trust,N,No,Women,45
October 2018,SkinToSkinContact1HourTerm,Provider,RWJ,,Stockport NHS Foundation Trust,Y,Yes,Women,205
October 2018,SmokingStatusGroupBooking,Provider,RWJ,,Stockport NHS Foundation Trust,Missing Value / Value outside reporting parameters,,Women,*
October 2018,SmokingStatusGroupBooking,Provider,RWJ,,Stockport NHS Foundation Trust,Non-Smoker / Ex-Smoker,,Women,250
October 2018,SmokingStatusGroupBooking,Provider,RWJ,,Stockport NHS Foundation Trust,Smoker,,Women,40
October 2018,SmokingStatusGroupBooking,Provider,RWJ,,Stockport NHS Foundation Trust,Unknown,,Women,35
October 2018,Submission_Orgs,Provider,RWJ,,Stockport NHS Foundation Trust,Submitted,,Organisations,1
October 2018,Submission_Orgs,Provider,RWJ,,Stockport NHS Foundation Trust,Submitted_births_in_month,,Organisations,1
October 2018,Submission_Orgs,Provider,RWJ,,Stockport NHS Foundation Trust,Submitted_traumas_in_month,,Organisations,1
October 2018,TotalBabies,Provider,RWJ,,Stockport NHS Foundation Trust,,,Babies,270
October 2018,TotalDeliveries,Provider,RWJ,,Stockport NHS Foundation Trust,,,Women,265
October 2018,TotalMothers,Provider,RWJ,,Stockport NHS Foundation Trust,,,Women,320
October 2018,AgeAtBookingMotherAverage,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,,,Average over women,31.0
October 2018,AgeAtBookingMotherGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,20 to 24,,Women,40
October 2018,AgeAtBookingMotherGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,25 to 29,,Women,115
October 2018,AgeAtBookingMotherGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,30 to 34,,Women,140
October 2018,AgeAtBookingMotherGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,35 to 39,,Women,95
October 2018,AgeAtBookingMotherGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,40 to 44,,Women,20
October 2018,AgeAtBookingMotherGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,45 or Over,,Women,*
October 2018,AgeAtBookingMotherGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Under 20,,Women,10
October 2018,AgeAtBookingMotherGroup20,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,19-,,Women,10
October 2018,AgeAtBookingMotherGroup20,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,20+,,Women,410
October 2018,ApgarScore5TermGroup7,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,0 to 6,,Babies,*
October 2018,ApgarScore5TermGroup7,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,7 to 10,,Babies,345
October 2018,ApgarScore5TermGroup7,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Missing Value / Value outside reporting parameters,,Babies,*
October 2018,BabyFirstFeedBreastMilkStatus,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Maternal or Donor Breast Milk,,Babies,295
October 2018,BabyFirstFeedBreastMilkStatus,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Missing Value / Value outside reporting parameters,,Babies,15
October 2018,BabyFirstFeedBreastMilkStatus,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Not Breast Milk,,Babies,75
October 2018,BirthweightTermGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,"1,500g to 1,999g",,Babies,*
October 2018,BirthweightTermGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,"2,000g to 2,499g",,Babies,10
October 2018,BirthweightTermGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,"2,500g to 2,999g",,Babies,50
October 2018,BirthweightTermGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,"3,000g to 3,499g",,Babies,125
October 2018,BirthweightTermGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,"3,500g to 3,999g",,Babies,115
October 2018,BirthweightTermGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,"4,000g to 4,499g",,Babies,45
October 2018,BirthweightTermGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,"4,500g to 4,999g",,Babies,*
October 2018,BirthweightTermGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,"5,000g and over",,Babies,*
October 2018,BirthweightTermGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Missing Value / Value outside reporting parameters,,Babies,*
October 2018,BirthweightTermGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,"Under 1,500g",,Babies,*
October 2018,BirthweightTermGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Unknown,,Babies,*
October 2018,BirthweightTermGroup2500,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,"2,500g and over",,Babies,335
October 2018,BirthweightTermGroup2500,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Missing Value / Value outside reporting parameters,,Babies,*
October 2018,BirthweightTermGroup2500,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,"Under 2,500g",,Babies,10
October 2018,BirthweightTermGroup2500,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Unknown,,Babies,*
October 2018,BMI,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Missing Value,,Women,*
October 2018,BMI,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Normal,,Women,210
October 2018,BMI,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Obese,,Women,70
October 2018,BMI,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Overweight,,Women,125
October 2018,BMI,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Underweight,,Women,10
October 2018,CigarettesPerDayAverage,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,,,Average over women,6.2
October 2018,ComplexSocialFactorsInd,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Missing Value,Missing Value,Women,*
October 2018,ComplexSocialFactorsInd,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,N,No,Women,375
October 2018,ComplexSocialFactorsInd,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Value outside reporting parameters,Value outside reporting parameters,Women,*
October 2018,ComplexSocialFactorsInd,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Y,Yes,Women,45
October 2018,DeliveryMethodBabyGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Elective caesarean section,,Babies,55
October 2018,DeliveryMethodBabyGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Emergency caesarean section,,Babies,85
October 2018,DeliveryMethodBabyGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Instrumental,,Babies,30
October 2018,DeliveryMethodBabyGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Missing Value / Value outside reporting parameters,,Babies,20
October 2018,DeliveryMethodBabyGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Other,,Babies,*
October 2018,DeliveryMethodBabyGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Spontaneous,,Babies,190
October 2018,DeprivationDecileAtBooking,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,01 - Most deprived,,Women,*
October 2018,DeprivationDecileAtBooking,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,02,,Women,*
October 2018,DeprivationDecileAtBooking,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,03,,Women,20
October 2018,DeprivationDecileAtBooking,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,04,,Women,45
October 2018,DeprivationDecileAtBooking,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,05,,Women,50
October 2018,DeprivationDecileAtBooking,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,06,,Women,65
October 2018,DeprivationDecileAtBooking,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,07,,Women,40
October 2018,DeprivationDecileAtBooking,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,08,,Women,65
October 2018,DeprivationDecileAtBooking,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,09,,Women,60
October 2018,DeprivationDecileAtBooking,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,10 - Least deprived,,Women,70
October 2018,DeprivationDecileAtBooking,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Missing value / Value outside reporting parameters,,Women,*
October 2018,DeprivationDecileAtBooking,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Pseudo postcode recorded (includes no fixed abode or resident overseas),,Women,*
October 2018,DeprivationDecileAtBooking,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,"Resident elsewhere in the UK, Channel Islands or Isle of Man",,Women,*
October 2018,EthnicCategoryMotherGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Any other ethnic group,,Women,10
October 2018,EthnicCategoryMotherGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Asian or Asian British,,Women,50
October 2018,EthnicCategoryMotherGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Black or Black British,,Women,15
October 2018,EthnicCategoryMotherGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Missing Value / Value outside reporting parameters,,Women,15
October 2018,EthnicCategoryMotherGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Mixed,,Women,10
October 2018,EthnicCategoryMotherGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Not known,,Women,*
October 2018,EthnicCategoryMotherGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Not Stated,,Women,*
October 2018,EthnicCategoryMotherGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,White,,Women,320
October 2018,GenitalTractTraumaticLesion,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Episiotomy,,Women,35
October 2018,GenitalTractTraumaticLesion,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Labial tear,,Women,25
October 2018,GenitalTractTraumaticLesion,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Other,,Women,*
October 2018,GenitalTractTraumaticLesion,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Perineal tear - first degree,,Women,35
October 2018,GenitalTractTraumaticLesion,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Perineal tear - second degree,,Women,90
October 2018,GenitalTractTraumaticLesion,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Perineal tear - third or fourth degree,,Women,5
October 2018,GenitalTractTraumaticLesion,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Vaginal wall tear,,Women,10
October 2018,GenitalTractTraumaticLesionGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,At least one trauma,,Women,175
October 2018,GenitalTractTraumaticLesionGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Missing Value / Value outside reporting parameters,,Women,40
October 2018,GenitalTractTraumaticLesionGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,None,,Women,*
October 2018,GestAgeFormalAntenatalBookingGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,0 to 70 days,,Women,170
October 2018,GestAgeFormalAntenatalBookingGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,141+ days,,Women,25
October 2018,GestAgeFormalAntenatalBookingGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,71 to 90 days,,Women,185
October 2018,GestAgeFormalAntenatalBookingGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,91 to 140 days,,Women,40
October 2018,GestAgeFormalAntenatalBookingGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Missing Value / Value outside reporting parameters,,Women,*
October 2018,GestationLengthBirth,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,27 weeks and under,,Babies,*
October 2018,GestationLengthBirth,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,28 to 31 weeks,,Babies,*
October 2018,GestationLengthBirth,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,32 to 33 weeks,,Babies,*
October 2018,GestationLengthBirth,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,34 to 36 weeks,,Babies,30
October 2018,GestationLengthBirth,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,37 weeks,,Babies,55
October 2018,GestationLengthBirth,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,38 weeks,,Babies,50
October 2018,GestationLengthBirth,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,39 weeks,,Babies,85
October 2018,GestationLengthBirth,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,40 weeks,,Babies,95
October 2018,GestationLengthBirth,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,41 weeks,,Babies,55
October 2018,GestationLengthBirth,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,42 weeks,,Babies,5
October 2018,GestationLengthBirth,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,43 weeks and over,,Babies,*
October 2018,GestationLengthBirth,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Missing Value / Value outside reporting parameters,,Babies,*
October 2018,GestationLengthBirthGroup37,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,< 37 weeks,,Babies,35
October 2018,GestationLengthBirthGroup37,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,>= 37 weeks,,Babies,350
October 2018,GestationLengthBirthGroup37,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Missing Value / Value outside reporting parameters,,Babies,*
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,At a domestic address,,Babies,5
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Consultant ward,,Babies,325
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Consultant/GMP/midwife ward,,Babies,*
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,GMP ward,,Babies,*
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,"Midwifery unit, co-located with consultant obstetric unit",,Babies,50
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,"Midwifery unit, co-located with other non-obstetric consultant unit",,Babies,*
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,"Midwifery unit, stand alone",,Babies,*
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,"Midwifery unit, type not known",,Babies,*
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Missing Value / Value outside reporting parameters,,Babies,*
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,None of the above,,Babies,*
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Not known,,Babies,*
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Other hospital or institution,,Babies,*
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Private hospital,,Babies,*
October 2018,PlaceTypeActualDeliveryMidwifery,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Ward/unit without delivery facilities,,Babies,*
October 2018,PreviousCaesareanSectionsGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,At least one Caesarean,,Women,60
October 2018,PreviousCaesareanSectionsGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,"At least one Previous Birth, zero Caesareans",,Women,155
October 2018,PreviousCaesareanSectionsGroup,Provider,RTP,,Surrey and Sussex Healthcare NHS Trust,Missing Value / Value outside reporting parameters,,Women,*
