ReportingPeriodStartDate,ReportingPeriodEndDate,Dimension,Org_Level,Org_Code,Org_Name,Measure,Count_Of,Final_value
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,25 to 29,Women,220
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,30 to 34,Women,190
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,35 to 39,Women,100
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,40 to 44,Women,10
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,45 or Over,Women,5
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Under 20,Women,40
01/05/2019,31/05/2019,BabyFirstFeedBreastMilkStatus,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Maternal or Donor Breast Milk,Babies,5
01/05/2019,31/05/2019,BabyFirstFeedBreastMilkStatus,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Missing Value / Value outside reporting parameters,Babies,335
01/05/2019,31/05/2019,BabyFirstFeedBreastMilkStatus,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Not Breast Milk,Babies,165
01/05/2019,31/05/2019,ComplexSocialFactorsInd,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Y,Women,680
01/05/2019,31/05/2019,DeliveryMethodBabyGroup,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Elective caesarean section,Women,55
01/05/2019,31/05/2019,DeliveryMethodBabyGroup,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Emergency caesarean section,Women,85
01/05/2019,31/05/2019,DeliveryMethodBabyGroup,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Instrumental,Women,50
01/05/2019,31/05/2019,DeliveryMethodBabyGroup,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Missing Value/Value outside reporting parameters,Women,5
01/05/2019,31/05/2019,DeliveryMethodBabyGroup,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Spontaneous,Women,305
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,01 - Most deprived,Women,115
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,2,Women,140
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,3,Women,110
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,4,Women,85
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,5,Women,65
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,6,Women,30
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,7,Women,55
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,8,Women,45
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,9,Women,20
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,10 - Least deprived,Women,5
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Missing Value / Value outside reporting parameters,Women,5
01/05/2019,31/05/2019,EthnicCategoryMotherGroup,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Any other ethnic group,Women,5
01/05/2019,31/05/2019,EthnicCategoryMotherGroup,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Asian or Asian British,Women,90
01/05/2019,31/05/2019,EthnicCategoryMotherGroup,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Black or Black British,Women,5
01/05/2019,31/05/2019,EthnicCategoryMotherGroup,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Missing Value / Value outside reporting parameters,Women,5
01/05/2019,31/05/2019,EthnicCategoryMotherGroup,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Mixed,Women,10
01/05/2019,31/05/2019,EthnicCategoryMotherGroup,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Not Stated,Women,35
01/05/2019,31/05/2019,EthnicCategoryMotherGroup,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Not known,Women,100
01/05/2019,31/05/2019,EthnicCategoryMotherGroup,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,White,Women,430
01/05/2019,31/05/2019,FolicAcidSupplement,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Has been taking prior to becoming pregnant,Women,165
01/05/2019,31/05/2019,FolicAcidSupplement,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Not Stated (Person asked but declined to provide a response),Women,5
01/05/2019,31/05/2019,FolicAcidSupplement,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Not taking folic acid supplement,Women,85
01/05/2019,31/05/2019,FolicAcidSupplement,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Started taking once pregnancy confirmed,Women,425
01/05/2019,31/05/2019,GestAgeFormalAntenatalBookingGroup,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,0 to 70 days,Women,320
01/05/2019,31/05/2019,GestAgeFormalAntenatalBookingGroup,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,141+ days,Women,40
01/05/2019,31/05/2019,GestAgeFormalAntenatalBookingGroup,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,71 to 90 days,Women,215
01/05/2019,31/05/2019,GestAgeFormalAntenatalBookingGroup,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,91 to 140 days,Women,70
01/05/2019,31/05/2019,GestAgeFormalAntenatalBookingGroup,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Missing Value / Value outside reporting parameters,Women,30
01/05/2019,31/05/2019,GestationLengthBirth,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,27 weeks and under,Babies,5
01/05/2019,31/05/2019,GestationLengthBirth,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,28 to 31 weeks,Babies,5
01/05/2019,31/05/2019,GestationLengthBirth,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,32 to 33 weeks,Babies,10
01/05/2019,31/05/2019,GestationLengthBirth,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,34 to 36 weeks,Babies,20
01/05/2019,31/05/2019,GestationLengthBirth,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,37 weeks,Babies,40
01/05/2019,31/05/2019,GestationLengthBirth,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,38 weeks,Babies,85
01/05/2019,31/05/2019,GestationLengthBirth,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,39 weeks,Babies,135
01/05/2019,31/05/2019,GestationLengthBirth,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,40 weeks,Babies,120
01/05/2019,31/05/2019,GestationLengthBirth,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,41 weeks,Babies,80
01/05/2019,31/05/2019,GestationLengthBirth,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,42 weeks,Babies,10
01/05/2019,31/05/2019,GestationLengthBirth,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Missing Value / Value outside reporting parameters,Babies,5
01/05/2019,31/05/2019,GestationLengthBirthGroup37,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,<37 weeks,Babies,35
01/05/2019,31/05/2019,GestationLengthBirthGroup37,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,>=37 weeks,Babies,470
01/05/2019,31/05/2019,GestationLengthBirthGroup37,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Missing Value / Value outside reporting parameters,Babies,5
01/05/2019,31/05/2019,PlaceTypeActualDeliveryMidwifery,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Home (NHS care),Babies,5
01/05/2019,31/05/2019,PlaceTypeActualDeliveryMidwifery,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Maternity assessment or triage unit/ area,Babies,5
01/05/2019,31/05/2019,PlaceTypeActualDeliveryMidwifery,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Missing Value / Value outside reporting parameters,Babies,355
01/05/2019,31/05/2019,PlaceTypeActualDeliveryMidwifery,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,NHS Obstetric unit (including theatre),Babies,145
01/05/2019,31/05/2019,PreviousCaesareanSectionsGroup,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,At least one Caesarean,Women,35
01/05/2019,31/05/2019,PreviousCaesareanSectionsGroup,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,"At least one Previous Birth, zero Caesareans",Women,5
01/05/2019,31/05/2019,PreviousCaesareanSectionsGroup,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Zero Previous Births,Women,635
01/05/2019,31/05/2019,PreviousLiveBirthsGroup,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,1,Women,10
01/05/2019,31/05/2019,PreviousLiveBirthsGroup,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,2,Women,5
01/05/2019,31/05/2019,PreviousLiveBirthsGroup,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,No previous live births,Women,670
01/05/2019,31/05/2019,SkinToSkinContact1HourTerm,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Missing Value / Value outside reporting parameters,Babies,180
01/05/2019,31/05/2019,SkinToSkinContact1HourTerm,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,N,Babies,5
01/05/2019,31/05/2019,SkinToSkinContact1HourTerm,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,Y,Babies,320
01/05/2019,31/05/2019,TotalBabies,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,,Babies,505
01/05/2019,31/05/2019,TotalBookings,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,,Women,680
01/05/2019,31/05/2019,TotalDeliveries,Provider,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,,Women,500
01/05/2019,31/05/2019,AgeAtBookingMotherAvg,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,,Average over women,31
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,20 to 24,Women,55
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,25 to 29,Women,110
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,30 to 34,Women,145
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,35 to 39,Women,70
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,40 to 44,Women,30
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,45 or Over,Women,5
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Under 20,Women,5
01/05/2019,31/05/2019,ComplexSocialFactorsInd,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,N,Women,380
01/05/2019,31/05/2019,ComplexSocialFactorsInd,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Y,Women,35
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,01 - Most deprived,Women,25
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,2,Women,25
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,3,Women,40
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,4,Women,30
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,5,Women,30
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,6,Women,55
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,7,Women,45
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,8,Women,55
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,9,Women,55
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,10 - Least deprived,Women,55
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Missing Value / Value outside reporting parameters,Women,5
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Pseudo postcode recorded (includes no fixed abode or resident overseas),Women,5
01/05/2019,31/05/2019,EthnicCategoryMotherGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Any other ethnic group,Women,10
01/05/2019,31/05/2019,EthnicCategoryMotherGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Asian or Asian British,Women,30
01/05/2019,31/05/2019,EthnicCategoryMotherGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Black or Black British,Women,5
01/05/2019,31/05/2019,EthnicCategoryMotherGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Mixed,Women,20
01/05/2019,31/05/2019,EthnicCategoryMotherGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Not Stated,Women,15
01/05/2019,31/05/2019,EthnicCategoryMotherGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,White,Women,335
01/05/2019,31/05/2019,FolicAcidSupplement,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Has been taking prior to becoming pregnant,Women,5
01/05/2019,31/05/2019,FolicAcidSupplement,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Not Stated (Person asked but declined to provide a response),Women,185
01/05/2019,31/05/2019,FolicAcidSupplement,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Not taking folic acid supplement,Women,10
01/05/2019,31/05/2019,FolicAcidSupplement,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Started taking once pregnancy confirmed,Women,215
01/05/2019,31/05/2019,GestAgeFormalAntenatalBookingGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,0 to 70 days,Women,235
01/05/2019,31/05/2019,GestAgeFormalAntenatalBookingGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,141+ days,Women,20
01/05/2019,31/05/2019,GestAgeFormalAntenatalBookingGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,71 to 90 days,Women,125
01/05/2019,31/05/2019,GestAgeFormalAntenatalBookingGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,91 to 140 days,Women,35
01/05/2019,31/05/2019,PreviousCaesareanSectionsGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Missing Value / Value outside reporting parameters,Women,160
01/05/2019,31/05/2019,PreviousCaesareanSectionsGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Zero Previous Births,Women,255
01/05/2019,31/05/2019,PreviousLiveBirthsGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,1,Women,100
01/05/2019,31/05/2019,PreviousLiveBirthsGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,2,Women,40
01/05/2019,31/05/2019,PreviousLiveBirthsGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,3,Women,15
01/05/2019,31/05/2019,PreviousLiveBirthsGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,4,Women,5
01/05/2019,31/05/2019,PreviousLiveBirthsGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,5+,Women,5
01/05/2019,31/05/2019,PreviousLiveBirthsGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Missing Value / Value outside reporting parameters,Women,5
01/05/2019,31/05/2019,PreviousLiveBirthsGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,No previous live births,Women,255
01/05/2019,31/05/2019,TotalBookings,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,,Women,415
01/05/2019,31/05/2019,AgeAtBookingMotherAvg,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,,Average over women,29
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,20 to 24,Women,140
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,25 to 29,Women,260
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,30 to 34,Women,250
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,35 to 39,Women,135
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,40 to 44,Women,30
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,45 or Over,Women,5
01/05/2019,31/05/2019,AgeAtBookingMotherGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Under 20,Women,35
01/05/2019,31/05/2019,BabyFirstFeedBreastMilkStatus,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Maternal or Donor Breast Milk,Babies,290
01/05/2019,31/05/2019,BabyFirstFeedBreastMilkStatus,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Missing Value / Value outside reporting parameters,Babies,25
01/05/2019,31/05/2019,BabyFirstFeedBreastMilkStatus,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Not Breast Milk,Babies,75
01/05/2019,31/05/2019,ComplexSocialFactorsInd,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Missing Value,Women,5
01/05/2019,31/05/2019,ComplexSocialFactorsInd,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,N,Women,645
01/05/2019,31/05/2019,ComplexSocialFactorsInd,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Y,Women,200
01/05/2019,31/05/2019,DeliveryMethodBabyGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Elective caesarean section,Women,45
01/05/2019,31/05/2019,DeliveryMethodBabyGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Emergency caesarean section,Women,60
01/05/2019,31/05/2019,DeliveryMethodBabyGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Instrumental,Women,20
01/05/2019,31/05/2019,DeliveryMethodBabyGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Missing Value/Value outside reporting parameters,Women,25
01/05/2019,31/05/2019,DeliveryMethodBabyGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Spontaneous,Women,245
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,01 - Most deprived,Women,355
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,2,Women,205
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,3,Women,105
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,4,Women,65
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,5,Women,60
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,6,Women,25
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,7,Women,20
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,8,Women,10
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,9,Women,5
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,10 - Least deprived,Women,5
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Missing Value / Value outside reporting parameters,Women,5
01/05/2019,31/05/2019,DeprivationDecileAtBooking,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Pseudo postcode recorded (includes no fixed abode or resident overseas),Women,5
01/05/2019,31/05/2019,EthnicCategoryMotherGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Any other ethnic group,Women,45
01/05/2019,31/05/2019,EthnicCategoryMotherGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Asian or Asian British,Women,260
01/05/2019,31/05/2019,EthnicCategoryMotherGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Black or Black British,Women,95
01/05/2019,31/05/2019,EthnicCategoryMotherGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Missing Value / Value outside reporting parameters,Women,20
01/05/2019,31/05/2019,EthnicCategoryMotherGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Mixed,Women,35
01/05/2019,31/05/2019,EthnicCategoryMotherGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Not Stated,Women,125
01/05/2019,31/05/2019,EthnicCategoryMotherGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,White,Women,275
01/05/2019,31/05/2019,FolicAcidSupplement,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Has been taking prior to becoming pregnant,Women,80
01/05/2019,31/05/2019,FolicAcidSupplement,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Missing Value/Value outside reporting parameters,Women,25
01/05/2019,31/05/2019,FolicAcidSupplement,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Not Stated (Person asked but declined to provide a response),Women,5
01/05/2019,31/05/2019,FolicAcidSupplement,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Not taking folic acid supplement,Women,130
01/05/2019,31/05/2019,FolicAcidSupplement,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Started taking once pregnancy confirmed,Women,610
01/05/2019,31/05/2019,GestAgeFormalAntenatalBookingGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,0 to 70 days,Women,440
01/05/2019,31/05/2019,GestAgeFormalAntenatalBookingGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,141+ days,Women,85
01/05/2019,31/05/2019,GestAgeFormalAntenatalBookingGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,71 to 90 days,Women,200
01/05/2019,31/05/2019,GestAgeFormalAntenatalBookingGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,91 to 140 days,Women,130
01/05/2019,31/05/2019,GestAgeFormalAntenatalBookingGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Missing Value / Value outside reporting parameters,Women,5
01/05/2019,31/05/2019,GestationLengthBirth,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,27 weeks and under,Babies,5
01/05/2019,31/05/2019,GestationLengthBirth,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,28 to 31 weeks,Babies,5
01/05/2019,31/05/2019,GestationLengthBirth,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,32 to 33 weeks,Babies,5
01/05/2019,31/05/2019,GestationLengthBirth,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,34 to 36 weeks,Babies,10
