ReportingPeriodStartDate,ReportingPeriodEndDate,Dimension,Org_Level,Org_Code,Org_Name,Measure,Count_Of,Final_value
2019-06-01,2019-06-30,DeprivationDecileAtBooking,Local Maternity System,E54000042,Hampshire and the Isle of Wight,05,Women,170.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,Local Maternity System,E54000042,Hampshire and the Isle of Wight,06,Women,155.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,Local Maternity System,E54000042,Hampshire and the Isle of Wight,07,Women,105.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,Local Maternity System,E54000042,Hampshire and the Isle of Wight,08,Women,115.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,Local Maternity System,E54000042,Hampshire and the Isle of Wight,09,Women,155.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,Local Maternity System,E54000042,Hampshire and the Isle of Wight,10 - Least deprived,Women,230.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,Local Maternity System,E54000042,Hampshire and the Isle of Wight,Missing Value / Value outside reporting parameters,Women,5.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,Local Maternity System,E54000042,Hampshire and the Isle of Wight,Any other ethnic group,Women,45.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,Local Maternity System,E54000042,Hampshire and the Isle of Wight,Asian or Asian British,Women,65.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,Local Maternity System,E54000042,Hampshire and the Isle of Wight,Black or Black British,Women,30.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,Local Maternity System,E54000042,Hampshire and the Isle of Wight,Missing Value / Value outside reporting parameters,Women,5.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,Local Maternity System,E54000042,Hampshire and the Isle of Wight,Mixed,Women,15.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,Local Maternity System,E54000042,Hampshire and the Isle of Wight,Not Stated,Women,115.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,Local Maternity System,E54000042,Hampshire and the Isle of Wight,Not known,Women,15.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,Local Maternity System,E54000042,Hampshire and the Isle of Wight,White,Women,1135.0
2019-06-01,2019-06-30,FolicAcidSupplement,Local Maternity System,E54000042,Hampshire and the Isle of Wight,Has been taking prior to becoming pregnant,Women,370.0
2019-06-01,2019-06-30,FolicAcidSupplement,Local Maternity System,E54000042,Hampshire and the Isle of Wight,Missing Value/Value outside reporting parameters,Women,110.0
2019-06-01,2019-06-30,FolicAcidSupplement,Local Maternity System,E54000042,Hampshire and the Isle of Wight,Not Stated (Person asked but declined to provide a response),Women,70.0
2019-06-01,2019-06-30,FolicAcidSupplement,Local Maternity System,E54000042,Hampshire and the Isle of Wight,Not taking folic acid supplement,Women,155.0
2019-06-01,2019-06-30,FolicAcidSupplement,Local Maternity System,E54000042,Hampshire and the Isle of Wight,Started taking once pregnancy confirmed,Women,730.0
2019-06-01,2019-06-30,GestAgeFormalAntenatalBookingGroup,Local Maternity System,E54000042,Hampshire and the Isle of Wight,0 to 70 days,Women,695.0
2019-06-01,2019-06-30,GestAgeFormalAntenatalBookingGroup,Local Maternity System,E54000042,Hampshire and the Isle of Wight,141+ days,Women,125.0
2019-06-01,2019-06-30,GestAgeFormalAntenatalBookingGroup,Local Maternity System,E54000042,Hampshire and the Isle of Wight,71 to 90 days,Women,500.0
2019-06-01,2019-06-30,GestAgeFormalAntenatalBookingGroup,Local Maternity System,E54000042,Hampshire and the Isle of Wight,91 to 140 days,Women,95.0
2019-06-01,2019-06-30,GestAgeFormalAntenatalBookingGroup,Local Maternity System,E54000042,Hampshire and the Isle of Wight,Missing Value / Value outside reporting parameters,Women,5.0
2019-06-01,2019-06-30,GestationLengthBirth,Local Maternity System,E54000042,Hampshire and the Isle of Wight,27 weeks and under,Babies,5.0
2019-06-01,2019-06-30,GestationLengthBirth,Local Maternity System,E54000042,Hampshire and the Isle of Wight,28 to 31 weeks,Babies,5.0
2019-06-01,2019-06-30,GestationLengthBirth,Local Maternity System,E54000042,Hampshire and the Isle of Wight,32 to 33 weeks,Babies,5.0
2019-06-01,2019-06-30,GestationLengthBirth,Local Maternity System,E54000042,Hampshire and the Isle of Wight,34 to 36 weeks,Babies,20.0
2019-06-01,2019-06-30,GestationLengthBirth,Local Maternity System,E54000042,Hampshire and the Isle of Wight,37 weeks,Babies,35.0
2019-06-01,2019-06-30,GestationLengthBirth,Local Maternity System,E54000042,Hampshire and the Isle of Wight,38 weeks,Babies,55.0
2019-06-01,2019-06-30,GestationLengthBirth,Local Maternity System,E54000042,Hampshire and the Isle of Wight,39 weeks,Babies,105.0
2019-06-01,2019-06-30,GestationLengthBirth,Local Maternity System,E54000042,Hampshire and the Isle of Wight,40 weeks,Babies,145.0
2019-06-01,2019-06-30,GestationLengthBirth,Local Maternity System,E54000042,Hampshire and the Isle of Wight,41 weeks,Babies,100.0
2019-06-01,2019-06-30,GestationLengthBirth,Local Maternity System,E54000042,Hampshire and the Isle of Wight,42 weeks,Babies,10.0
2019-06-01,2019-06-30,GestationLengthBirth,Local Maternity System,E54000042,Hampshire and the Isle of Wight,43 weeks and over,Babies,5.0
2019-06-01,2019-06-30,GestationLengthBirthGroup37,Local Maternity System,E54000042,Hampshire and the Isle of Wight,<37 weeks,Babies,35.0
2019-06-01,2019-06-30,GestationLengthBirthGroup37,Local Maternity System,E54000042,Hampshire and the Isle of Wight,>=37 weeks,Babies,450.0
2019-06-01,2019-06-30,PCP_Antenatal,Local Maternity System,E54000042,Hampshire and the Isle of Wight,"",Women,510.0
2019-06-01,2019-06-30,PCP_Any_Pathways,Local Maternity System,E54000042,Hampshire and the Isle of Wight,"",Women,875.0
2019-06-01,2019-06-30,PCP_Birth,Local Maternity System,E54000042,Hampshire and the Isle of Wight,"",Women,510.0
2019-06-01,2019-06-30,PCP_Postpartum,Local Maternity System,E54000042,Hampshire and the Isle of Wight,"",Women,370.0
2019-06-01,2019-06-30,PlaceTypeActualDeliveryMidwifery,Local Maternity System,E54000042,Hampshire and the Isle of Wight,Home (NHS care),Babies,10.0
2019-06-01,2019-06-30,PlaceTypeActualDeliveryMidwifery,Local Maternity System,E54000042,Hampshire and the Isle of Wight,Missing Value / Value outside reporting parameters,Babies,45.0
2019-06-01,2019-06-30,PlaceTypeActualDeliveryMidwifery,Local Maternity System,E54000042,Hampshire and the Isle of Wight,NHS Alongside midwifery unit,Babies,5.0
2019-06-01,2019-06-30,PlaceTypeActualDeliveryMidwifery,Local Maternity System,E54000042,Hampshire and the Isle of Wight,NHS Freestanding midwifery unit (FMU),Babies,10.0
2019-06-01,2019-06-30,PlaceTypeActualDeliveryMidwifery,Local Maternity System,E54000042,Hampshire and the Isle of Wight,NHS Obstetric unit (including theatre),Babies,410.0
2019-06-01,2019-06-30,PlaceTypeActualDeliveryMidwifery,Local Maternity System,E54000042,Hampshire and the Isle of Wight,Other (not listed),Babies,5.0
2019-06-01,2019-06-30,PreviousCaesareanSectionsGroup,Local Maternity System,E54000042,Hampshire and the Isle of Wight,At least one Caesarean,Women,115.0
2019-06-01,2019-06-30,PreviousCaesareanSectionsGroup,Local Maternity System,E54000042,Hampshire and the Isle of Wight,"At least one Previous Birth, zero Caesareans",Women,385.0
2019-06-01,2019-06-30,PreviousCaesareanSectionsGroup,Local Maternity System,E54000042,Hampshire and the Isle of Wight,Missing Value / Value outside reporting parameters,Women,220.0
2019-06-01,2019-06-30,PreviousCaesareanSectionsGroup,Local Maternity System,E54000042,Hampshire and the Isle of Wight,Zero Previous Births,Women,705.0
2019-06-01,2019-06-30,PreviousLiveBirthsGroup,Local Maternity System,E54000042,Hampshire and the Isle of Wight,1,Women,445.0
2019-06-01,2019-06-30,PreviousLiveBirthsGroup,Local Maternity System,E54000042,Hampshire and the Isle of Wight,2,Women,160.0
2019-06-01,2019-06-30,PreviousLiveBirthsGroup,Local Maternity System,E54000042,Hampshire and the Isle of Wight,3,Women,65.0
2019-06-01,2019-06-30,PreviousLiveBirthsGroup,Local Maternity System,E54000042,Hampshire and the Isle of Wight,4,Women,30.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,05,Women,45.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,06,Women,60.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,07,Women,45.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,08,Women,65.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,09,Women,55.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,10 - Least deprived,Women,45.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Any other ethnic group,Women,10.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Asian or Asian British,Women,15.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Black or Black British,Women,10.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Mixed,Women,15.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Not Stated,Women,10.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,White,Women,400.0
2019-06-01,2019-06-30,FolicAcidSupplement,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Has been taking prior to becoming pregnant,Women,5.0
2019-06-01,2019-06-30,FolicAcidSupplement,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Not Stated (Person asked but declined to provide a response),Women,425.0
2019-06-01,2019-06-30,FolicAcidSupplement,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Not taking folic acid supplement,Women,5.0
2019-06-01,2019-06-30,FolicAcidSupplement,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Started taking once pregnancy confirmed,Women,35.0
2019-06-01,2019-06-30,GestAgeFormalAntenatalBookingGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,0 to 70 days,Women,250.0
2019-06-01,2019-06-30,GestAgeFormalAntenatalBookingGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,141+ days,Women,30.0
2019-06-01,2019-06-30,GestAgeFormalAntenatalBookingGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,71 to 90 days,Women,145.0
2019-06-01,2019-06-30,GestAgeFormalAntenatalBookingGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,91 to 140 days,Women,35.0
2019-06-01,2019-06-30,PreviousCaesareanSectionsGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Missing Value / Value outside reporting parameters,Women,185.0
2019-06-01,2019-06-30,PreviousCaesareanSectionsGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Zero Previous Births,Women,280.0
2019-06-01,2019-06-30,PreviousLiveBirthsGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,1,Women,110.0
2019-06-01,2019-06-30,PreviousLiveBirthsGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,2,Women,45.0
2019-06-01,2019-06-30,PreviousLiveBirthsGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,3,Women,20.0
2019-06-01,2019-06-30,PreviousLiveBirthsGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,4,Women,5.0
2019-06-01,2019-06-30,PreviousLiveBirthsGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,5+,Women,5.0
2019-06-01,2019-06-30,PreviousLiveBirthsGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,Missing Value / Value outside reporting parameters,Women,5.0
2019-06-01,2019-06-30,PreviousLiveBirthsGroup,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,No previous live births,Women,275.0
2019-06-01,2019-06-30,TotalBookings,Provider,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,"",Women,460.0
2019-06-01,2019-06-30,AgeAtBookingMotherAvg,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,"",Average over women,29.0
2019-06-01,2019-06-30,AgeAtBookingMotherGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,20 to 24,Women,140.0
2019-06-01,2019-06-30,AgeAtBookingMotherGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,25 to 29,Women,205.0
2019-06-01,2019-06-30,AgeAtBookingMotherGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,30 to 34,Women,220.0
2019-06-01,2019-06-30,AgeAtBookingMotherGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,35 to 39,Women,110.0
2019-06-01,2019-06-30,AgeAtBookingMotherGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,40 to 44,Women,25.0
2019-06-01,2019-06-30,AgeAtBookingMotherGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,45 or Over,Women,5.0
2019-06-01,2019-06-30,AgeAtBookingMotherGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Under 20,Women,25.0
2019-06-01,2019-06-30,BabyFirstFeedBreastMilkStatus,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Maternal or Donor Breast Milk,Babies,245.0
2019-06-01,2019-06-30,BabyFirstFeedBreastMilkStatus,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Missing Value / Value outside reporting parameters,Babies,20.0
2019-06-01,2019-06-30,BabyFirstFeedBreastMilkStatus,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Not Breast Milk,Babies,90.0
2019-06-01,2019-06-30,CCP_Antenatal,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,"",Women,5.0
2019-06-01,2019-06-30,CCP_Any_Pathways,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,"",Women,5.0
2019-06-01,2019-06-30,ComplexSocialFactorsInd,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Missing Value,Women,5.0
2019-06-01,2019-06-30,ComplexSocialFactorsInd,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,N,Women,550.0
2019-06-01,2019-06-30,ComplexSocialFactorsInd,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Y,Women,170.0
2019-06-01,2019-06-30,DeliveryMethodBabyGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Elective caesarean section,Women,50.0
2019-06-01,2019-06-30,DeliveryMethodBabyGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Emergency caesarean section,Women,55.0
2019-06-01,2019-06-30,DeliveryMethodBabyGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Instrumental,Women,10.0
2019-06-01,2019-06-30,DeliveryMethodBabyGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Missing Value/Value outside reporting parameters,Women,30.0
2019-06-01,2019-06-30,DeliveryMethodBabyGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Spontaneous,Women,210.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,01 - Most deprived,Women,305.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,02,Women,160.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,03,Women,95.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,04,Women,65.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,05,Women,50.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,06,Women,25.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,07,Women,20.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,08,Women,5.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,09,Women,5.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,10 - Least deprived,Women,5.0
2019-06-01,2019-06-30,DeprivationDecileAtBooking,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Missing Value / Value outside reporting parameters,Women,5.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Any other ethnic group,Women,45.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Asian or Asian British,Women,180.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Black or Black British,Women,110.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Missing Value / Value outside reporting parameters,Women,10.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Mixed,Women,35.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Not Stated,Women,110.0
2019-06-01,2019-06-30,EthnicCategoryMotherGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,White,Women,240.0
2019-06-01,2019-06-30,FolicAcidSupplement,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Has been taking prior to becoming pregnant,Women,60.0
2019-06-01,2019-06-30,FolicAcidSupplement,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Missing Value/Value outside reporting parameters,Women,25.0
2019-06-01,2019-06-30,FolicAcidSupplement,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Not Stated (Person asked but declined to provide a response),Women,5.0
2019-06-01,2019-06-30,FolicAcidSupplement,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Not taking folic acid supplement,Women,95.0
2019-06-01,2019-06-30,FolicAcidSupplement,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Started taking once pregnancy confirmed,Women,550.0
2019-06-01,2019-06-30,GestAgeFormalAntenatalBookingGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,0 to 70 days,Women,390.0
2019-06-01,2019-06-30,GestAgeFormalAntenatalBookingGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,141+ days,Women,75.0
2019-06-01,2019-06-30,GestAgeFormalAntenatalBookingGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,71 to 90 days,Women,165.0
2019-06-01,2019-06-30,GestAgeFormalAntenatalBookingGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,91 to 140 days,Women,95.0
2019-06-01,2019-06-30,GestAgeFormalAntenatalBookingGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Missing Value / Value outside reporting parameters,Women,5.0
2019-06-01,2019-06-30,GestationLengthBirth,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,27 weeks and under,Babies,5.0
2019-06-01,2019-06-30,GestationLengthBirth,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,28 to 31 weeks,Babies,5.0
2019-06-01,2019-06-30,GestationLengthBirth,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,32 to 33 weeks,Babies,5.0
2019-06-01,2019-06-30,GestationLengthBirth,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,34 to 36 weeks,Babies,15.0
2019-06-01,2019-06-30,GestationLengthBirth,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,37 weeks,Babies,30.0
2019-06-01,2019-06-30,GestationLengthBirth,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,38 weeks,Babies,55.0
2019-06-01,2019-06-30,GestationLengthBirth,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,39 weeks,Babies,100.0
2019-06-01,2019-06-30,GestationLengthBirth,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,40 weeks,Babies,95.0
2019-06-01,2019-06-30,GestationLengthBirth,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,41 weeks,Babies,40.0
2019-06-01,2019-06-30,GestationLengthBirth,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,42 weeks,Babies,20.0
2019-06-01,2019-06-30,GestationLengthBirthGroup37,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,<37 weeks,Babies,20.0
2019-06-01,2019-06-30,GestationLengthBirthGroup37,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,>=37 weeks,Babies,340.0
2019-06-01,2019-06-30,PCP_Antenatal,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,"",Women,765.0
2019-06-01,2019-06-30,PCP_Any_Pathways,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,"",Women,770.0
2019-06-01,2019-06-30,PCP_Birth,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,"",Women,5.0
2019-06-01,2019-06-30,PCP_Postpartum,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,"",Women,5.0
2019-06-01,2019-06-30,PlaceTypeActualDeliveryMidwifery,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,NHS Alongside midwifery unit,Babies,25.0
2019-06-01,2019-06-30,PlaceTypeActualDeliveryMidwifery,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,NHS Obstetric unit (including theatre),Babies,330.0
2019-06-01,2019-06-30,PlaceTypeActualDeliveryMidwifery,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Not known (not recorded),Babies,5.0
2019-06-01,2019-06-30,PreviousCaesareanSectionsGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,At least one Caesarean,Women,135.0
2019-06-01,2019-06-30,PreviousCaesareanSectionsGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,"At least one Previous Birth, zero Caesareans",Women,310.0
2019-06-01,2019-06-30,PreviousCaesareanSectionsGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Zero Previous Births,Women,280.0
2019-06-01,2019-06-30,PreviousLiveBirthsGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,1,Women,215.0
2019-06-01,2019-06-30,PreviousLiveBirthsGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,2,Women,135.0
2019-06-01,2019-06-30,PreviousLiveBirthsGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,3,Women,50.0
2019-06-01,2019-06-30,PreviousLiveBirthsGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,4,Women,25.0
2019-06-01,2019-06-30,PreviousLiveBirthsGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,5+,Women,15.0
2019-06-01,2019-06-30,PreviousLiveBirthsGroup,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,No previous live births,Women,285.0
2019-06-01,2019-06-30,SkinToSkinContact1HourTerm,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Missing Value / Value outside reporting parameters,Babies,20.0
2019-06-01,2019-06-30,SkinToSkinContact1HourTerm,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,N,Babies,110.0
2019-06-01,2019-06-30,SkinToSkinContact1HourTerm,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,Y,Babies,230.0
2019-06-01,2019-06-30,TotalBabies,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,"",Babies,360.0
2019-06-01,2019-06-30,TotalBookings,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,"",Women,725.0
2019-06-01,2019-06-30,TotalDeliveries,Provider,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,"",Women,355.0
2019-06-01,2019-06-30,AgeAtBookingMotherAvg,Provider,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,"",Average over women,28.0
